Population	Species	Date	Month	Subpopulation	Quadrat	Cauloid_size (cm)	Fertility (0-4)	Leaf_size (cm)	Comments
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	17	1			
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	17	1			
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	17	1			
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	17	4.5	4		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	17	0.5			
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	17	0.5			
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	17	5	3		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	17	6	3		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	17	8.5	4		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	18	3.5			
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	18	9.5	2		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	18	6	2		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	19	9.5	3		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	19	7	3		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	19	10.5	3		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	19	10	2		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	19	10	4		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	19	6	4		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	20	8.5	4		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	20	8.5	3		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	20	11.5	4		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	20	8	3		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	20	8.5	4		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	21	4.5			
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	21	12	3		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	21	8	3		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	21	12	4		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	21	9.5	3		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	21	6	4		
PdS	Cystoseira_crinita	4/20/2018	April	P_sud	21	11	3		
PdS	Cystoseira_compressa	4/20/2018	April	P_sud	15	7.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	1	13	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	1	11.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	1	14	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	1	2			
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	1	19.5	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	1	18	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	1	18.5	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	2	15.5	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	2	14	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	2	3.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	2	5			
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	2	1.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	3	15	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	3	16	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	3	20.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	3	7			
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	3	9	1		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	4	7	1		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	4	9	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	4	11	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	4	13	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	4	11.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	4	8.5	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	5	14	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	5	12.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	5	16	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	5	19.5	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	5	12	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	5	14.5	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	6	5	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	6	3.5	1		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	6	2			
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	6	15	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	7	15.5	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	7	12	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	7	12	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	8	15	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	8	13.3	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	8	17.5	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	8	15	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	8	16	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_nord	8	14.5	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	9	12	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	9	9.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	9	14	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	9	8	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	9	0.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	9	3			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	10	5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	10	12	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	10	12.5	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	10	11	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	10	5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	10	6.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	10	5.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	10	1			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	10	0.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	10	0.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	11	4.5	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	11	6	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	11	2.5	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	11	5.5	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	11	5	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	11	4.7	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	12	8	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	12	6	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	12	6	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	12	10.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	12	3			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	13	12	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	13	7	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	13	11	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	13	9	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	13	7	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	13	9	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	13	11	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	14	6.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	14	0.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	14	0.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	14	0.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	14	0.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	14	7	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	14	6	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	14	12	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	14	1.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	14	1			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	14	7	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	15	7.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	15	5.5	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	15	9.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	15	10	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	15	10.5	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	15	7.5	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	16	2			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	16	4			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	16	3			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	16	5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	16	0.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	16	6	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	16	4.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	17	9	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	17	11	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	17	8	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	17	9	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	17	8.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	17	8	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	17	7.5	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	18	10	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	18	13	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	18	11	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	18	9	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	18	10	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	19	6	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	19	7	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	19	10.5	2		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	19	11	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	19	13	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	20	3			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	20	2			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	20	6			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	20	9	4		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	20	0.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	20	1.5			
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	20	9	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	20	14	3		
PdS	Cystoseira_crinita	5/31/2018	May	P_sud	20	13	4		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	1	5			
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	1	16	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	1	12	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	2	11	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	2	9	4		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	2	10	2		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	2	15	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	2	17	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	2	15	2		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	3	16	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	3	7.5	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	3	13	2		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	3	14	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	3	15.5	2		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	3	16.5	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	3	13	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	3	15.5	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	4	10	4		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	4	13	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	4	15	2		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	5	13.5	1		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	5	13	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	5	16	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	5	8			
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	5	12	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	6	6	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	6	6			
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	6	7			
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	6	15	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	6	16	4		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	6	10	2		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	6	11	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	7	13	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	7	17	2		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	7	11	2		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	7	12			
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	7	3			
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	7	7			
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	7	11	2		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	7	14	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	8	9	4		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	8	13	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	8	14	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	8	11	3		
PdS	Cystoseira_crinita	7/12/2018	June	P_nord	8	13	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	9	11	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	9	15	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	9	12	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	9	14	1		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	10	13	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	10	12	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	10	8	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	10	12	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	10	7	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	10	11	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	11	7	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	11	9	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	11	6.5	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	12	10	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	12	9	4		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	12	12.5	1		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	12	10	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	12	11	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	13	15	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	13	13	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	13	10	1		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	13	16	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	13	12	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	14	12	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	15	13.5	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	15	9	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	16	8	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	16	2			
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	16	1			
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	16	2.5			
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	16	3.5			
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	17	16	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	17	9	1		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	17	10	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	17	12	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	19	10	1		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	19	16	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	19	12	1		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	19	15	1		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	20	7	2		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	20	5			
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	20	6	4		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	20	2			
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	21	10	3		
PdS	Cystoseira_crinita	7/12/2018	June	p_sud	21	15	2		
PdS	Cystoseira_sp	7/12/2018	June	P_nord	8	12			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	9	4			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	11	3			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	11	2			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	11	4			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	11	3.5			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	12	3.5			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	12	5			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	14	2			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	14	4			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	15	2			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	16	3.5			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	16	1			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	18	3			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	18	2.5			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	18	5			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	18	4			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	18	6			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	18	4			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	18	5			
PdS	Cystoseira_sp	7/12/2018	June	p_sud	21	4			
PdS	Cystoseira_compressa	7/12/2018	June	P_nord	1	2			
PdS	Cystoseira_compressa	7/12/2018	June	P_nord	1	2			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	1	10			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	1	9			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	1	15			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	1	9			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	2	8			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	2	17	3		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	2	15	3		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	2	14	2		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	2	10			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	2	16	2		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	2	13	1		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	3	8	3		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	3	8	1		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	3	14	2		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	3	12	3		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	4	8	1		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	4	9	1		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	4	18	1		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	5	13	1		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	5	14	1		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	5	16.5	4		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	5	13	2		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	5	14	3		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	6	8	2		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	6	7			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	6	10			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	6	14	3		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	6	10	2		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	6	4			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	6	7	2		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	7	10	1		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	7	8			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	7	9			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	7	6			
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	7	10	1		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	8	14	1		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	8	11	2		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	8	13	1		
PdS	Cystoseira_crinita	7/24/2018	July	P_Nord	8	7			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	9	10	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	9	10.5			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	10	6	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	10	1			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	10	8	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	11	12	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	11	11	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	11	13			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	11	12			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	11	7			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	12	12	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	12	11.5	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	12	18	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	12	7	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	13	10	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	13	9	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	13	8	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	13	9	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	14	7	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	14	5			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	14	16	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	14	7			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	15	15	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	15	15	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	15	12	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	15	6			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	15	10	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	15	11	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	16	16	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	16	9	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	16	14	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	17	8	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	17	10			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	17	9.5			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	17	13	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	17	9	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	18	7	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	18	6	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	18	7			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	19	3			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	19	2			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	20	9	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	20	10	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	20	12	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	20	6	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	21	4			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	21	3			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	21	3.5			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	22	9	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	22	13	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	23	5			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	23	6	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	23	4			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	24	9	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	24	12	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	24	11	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	24	14	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	25	9	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	25	8.5	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	25	5			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	25	6	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	26	7.5	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	26	1.5			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	26	3			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	27	11	4		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	27	5			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	27	6	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	28	8	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	28	14	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	28	8.5			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	29	6	3		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	29	2			
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	30	10	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	30	6	1		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	31	7	2		
PdS	Cystoseira_crinita	7/24/2018	July	P-Sud	32	6	1		
