Population	Species	Date	Month	Quadrat	Cauloid_size	Leaf_size	Fertility	Comments
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	12	4	28.5	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	13	1	15	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	13	3	15	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	13	2	14	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	13	2	16.8	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	13	3.5	18	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	13	4	20	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	13	2	18	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	13	2	18	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	13	3	21.5	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	14	3	23.5	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	14	4	18.5	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	14	3	23.2	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	14	4	16.8	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	14	3.5	19.5	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	14	2	13.5	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	14	2	20.5	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	14	4	22	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	15	4.5	18.6	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	15	2.5	13.5	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	15	5	17	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	15	1	17	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	15	11.5	17.5	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	16	3	12	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	16	2.5	12.5	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	16	2.5	17.3	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	16	2	14	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	16	3	26.2	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	16	2.5	18	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	16	2	18	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	16	2	13	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	16	3	17.5	0	
Cala Estreta	Cystoseira mediterranea	5/9/2024	May	16	3	23.5	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	1	2	28	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	1	4	29	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	1	5	34	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	1	3	25	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	2	5	30	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	2	1	30	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	2	6	33	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	2	4	28	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	3	7	43	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	3	1	31	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	3	3	34	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	3	1	33	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	4	1	16	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	4	2	20	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	4	2	22	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	5	6	24	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	5	3.5	24	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	5	1	34	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	5	3	22	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	5	6	25	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	5	2	21	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	5	3	23	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	5	1	6	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	5	2	17	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	5	3	21	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	5	3	28	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	6	2	19	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	6	3	31	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	6	3	38	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	6	4	41	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	6	4	21	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	6	5	29	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	7	3	31	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	7	4	30	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	7	4	34	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	7	5	38	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	7	4	30	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	7	4	30	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	7	5	35	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	8	4	22	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	8	5.5	21	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	8	1	21	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	8	5.5	32	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	8	5	36	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	8	3.5	38	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	8	1.5	34	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	8	4	36	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	8	5.5	36	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	8	4	37	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	8	2	36	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	2	28	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	2.5	36	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	1	28	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	4	30	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	5.5	32	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	6	37	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	3.5	25	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	4	36	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	5	32	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	4	40	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	4	34	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	3	32	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	1.5	30	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	6	33	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	4.5	32	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	4	34	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	9	4	37	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	2	32	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	5	36	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	1	31	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	4	43	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	3	28	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	3	40	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	2	44	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	2.5	41	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	2	44	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	2	33	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	1.5	32	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	2.5	42	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	3	42	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	9	42	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	3	44	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	10	6.5	40	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	3	21	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	2	18	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	1	21	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	2	23	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	2	18	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	4	27.5	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	3	19	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	3	26	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	3.5	21	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	2.5	26	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	1	26	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	6	20	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	4	24	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	5	27	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	5	25	0	
Cala Estreta	Cystoseira mediterranea	6/18/2024	June	11	7	24	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	1	4	21	3	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	1	5	20	4	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	1	5	18	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	1	3	18	4	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	2	6	27	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	2	2	21	1	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	2	4	27	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	2	2	21	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	2	4	17	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	3	2	35	4	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	3	2	29	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	4	3	47	3	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	5	2	25	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	5	2	14	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	6	5	30	4	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	6	6	22	1	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	6	1	12	1	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	6	6	33	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	6	4	14	1	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	7	3	14	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	7	3	20	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	7	4	33	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	7	6	27	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	8	2	23	1	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	8	4	21	4	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	8	2	21	3	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	8	3	28	3	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	8	2	17	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	9	2	12	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	9	4	30	3	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	9	1	4	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	9	1	7	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	9	1	4	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	9	5	45	4	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	9	4	14	1	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	9	13	37	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	10	6	23	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	10	1	11	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	10	6	26	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	10	6	33	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	10	3	25	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	11	5	32	1	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	11	5	32	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	11	4	27	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	11	4	23	3	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	11	2	31	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	11	4	29	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	12	6	25	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	12	5	29	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	12	2	25	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	12	2	28	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	12	9	20	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	12	5	29	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	13	5	32	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	13	6	35	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	13	4	35	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	13	2	21	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	13	3	22	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	13	3	17	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	13	6	29	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	14	9	29	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	14	5	30	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	14	4	37	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	14	4	35	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	14	3	29	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	15	6	24	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	15	2	24	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	15	3	25	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	15	4	35	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	15	4	23	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	15	2	25	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	16	3	19	2	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	16	2	8	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	16	6	25	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	16	6	25	1	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	16	4	22	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	17	4	39	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	17	5	33	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	17	4	22	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	17	2	23	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	17	4	25	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	17	1	23	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	17	1	22	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	17	3	18	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	17	2	22	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	18	4	24	1	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	18	4	34	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	18	4	30	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	18	4	36	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	18	6	40	1	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	19	6	21	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	19	2	19	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	19	3	19	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	19	4	18	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	19	3	12	0	
Cala Estreta	Cystoseira mediterranea	7/19/2024	July	19	4	20	0	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	1	3.5	28	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	1	3.5	23	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	1	2	29.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	1	7	35	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	1	3.5	36	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	1	2	24.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	1	7	31.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	1	6	29.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	2	4.5	29	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	2	2	24.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	2	4.5	30.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	2	9	30.5	3	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	2	1.5	31.5	3	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	2	8	35	2	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	2	3.5	38.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	2	3.5	38	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	3	5	30.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	3	4.5	38.5	3	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	3	2.5	31	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	3	6	30.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	3	4.5	28.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	4	3	37	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	4	3	30	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	4	5.5	29	2	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	4	4	24	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	4	2	23	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	4	1.5	21	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	4	5.5	28	3	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	5	6.5	32.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	5	10	32.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	5	2	22	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	5	3	27	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	5	3	38.5	3	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	6	4.5	34	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	6	2	38	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	6	3.5	35	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	6	2	40	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	6	3.5	32.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	6	6	44	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	9	36.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	6	31.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	3.5	31	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	4.5	23	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	2	21	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	4	32.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	5	26.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	13.5	27	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	5	22	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	4	24.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	2	21	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	3	27	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	4	21	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	4.5	25	1	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	4	24	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	8	33.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	7	2.5	21	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	8	6.5	42	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	8	4.5	39	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	8	3.5	33	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	8	3	33.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	8	3	30	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	8	5.5	25	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	8	2	20	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	8	5	25.5	2	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	8	3	24	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	8	5.5	27	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	9	2	42	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	9	5	40	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	9	10	40	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	9	3	21	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	9	4	31.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	9	3	40.5	2	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	10	8	34.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	10	2	33	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	10	2	29	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	10	2	21	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	10	4	24	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	10	5	20	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	10	6	38	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	10	4	41	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	11	3	37	1	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	11	3.5	34	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	11	4	26	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	11	2	28	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	11	3	35	2	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	11	4	48.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	12	7	34.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	12	2.5	37	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	12	2	35	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	12	2.5	33	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	12	3	38	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	12	2	41.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	13	6.5	37	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	13	4	34.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	13	6	30	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	13	4.5	27	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	13	4	37.5	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	13	3.5	31	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	13	2	35	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	13	5	32	4	
Cala Estreta	Cystoseira mediterranea	8/29/2024	August	13	4	39	4	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	1	9.5	9.5	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	1	2.5	17.5	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	1	3	13.5	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	1	6	36.5	1	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	1	2	24	1	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	1	2	23	1	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	2	3	16	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	2	4	18	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	2	6	23	1	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	2	6	26	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	2	3	28	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	2	4	27	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	2	2	19	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	2	6	28	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	2	5	19	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	3	9	26	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	3	3	12	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	3	3	14	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	3	3.5	20.5	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	3	5	28	0	
Cala Estreta	Cystoseira mediterranea	9/30/2024	September	3	2	27.5	1	
