"Population"	"Species"	"Date"	"Month"	"Quadrat"	"Cauloid_size"	"Leaf_size"	"Fertility"	"Stage"	"Subpopulation"	"Year"	"uniq_id"
"4698"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"11"	1.5	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4699"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"12"	16	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4700"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"12"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4701"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"12"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4702"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"12"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4703"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"12"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4704"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"12"	6.5	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4705"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"12"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4706"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"13"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4707"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"13"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4708"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"13"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4709"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"13"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4710"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"13"	1	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4711"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"13"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4712"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"13"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4713"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"13"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4714"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"13"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4715"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"14"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4716"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"14"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4717"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"14"	1	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4718"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"14"	2.5	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4719"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"14"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4720"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"14"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4721"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"14"	3.5	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4722"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"15"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4723"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"15"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4724"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"15"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4725"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"15"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4726"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"16"	7	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4727"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"16"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4728"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"17"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4729"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"17"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4730"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"17"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4731"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"17"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4732"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"17"	4.5	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4733"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"17"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4734"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"18"	9	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4735"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"18"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4736"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"18"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4737"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"18"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4738"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"18"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4739"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"18"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4740"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"19"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4741"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"19"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4742"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"19"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4743"	"Cala Estreta"	"Ericaria mediterranea"	2024-11-27	"November"	"19"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Nov_24"
"4744"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"1"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4745"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"1"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4746"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"1"	7	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4747"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"1"	7	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4748"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"1"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4749"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"1"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4750"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"2"	7	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4751"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"2"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4752"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"2"	7	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4753"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"2"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4754"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"2"	1.5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4755"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"2"	7	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4756"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"2"	1.5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4757"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"2"	1	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4758"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"3"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4759"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"3"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4760"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"3"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4761"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"3"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4762"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"3"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4763"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"3"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4764"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"4"	12	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4765"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"4"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4766"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"4"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4767"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"4"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4768"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"4"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4769"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"4"	10	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4770"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"4"	10	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4771"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"4"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4772"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"4"	1	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4773"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"4"	1	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4774"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"5"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4775"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"5"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4776"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"5"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4777"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"5"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4778"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"5"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4779"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"5"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4780"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"5"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4781"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"5"	7	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4782"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"5"	8	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4783"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"5"	10	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4784"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"6"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4785"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"6"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4786"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"6"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4787"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"6"	11	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4788"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"6"	11	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4789"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"6"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4790"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"6"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4791"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"6"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4792"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"6"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4793"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"7"	11	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4794"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"7"	7	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4795"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"7"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4796"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"7"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4797"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"7"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4798"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"7"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4799"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"7"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4800"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"7"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4801"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"7"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4802"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"7"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4803"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"8"	12	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4804"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"8"	11	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4805"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"8"	12	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4806"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"8"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4807"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"8"	8	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4808"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"8"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4809"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"8"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4810"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"8"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4811"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"8"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4812"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"8"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4813"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"9"	10	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4814"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"9"	7	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4815"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"9"	8	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4816"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"9"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4817"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"9"	5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4818"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"9"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4819"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"9"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4820"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"9"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4821"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"10"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4822"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"10"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4823"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"10"	1.5	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4824"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"11"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4825"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"11"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4826"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"11"	6	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4827"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"11"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4828"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"11"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4829"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"11"	8	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4830"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"11"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4831"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"11"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4832"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"12"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4833"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"12"	2	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4834"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"12"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4835"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"12"	4	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4836"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"12"	3	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4837"	"Cala Estreta"	"Ericaria mediterranea"	2024-12-18	"December"	"12"	1	NA	0	"Adult"	"CE"	2024	"CE_med_Dec_24"
"4838"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"1"	8	8	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4839"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"1"	8.5	8.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4840"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"1"	3.5	3.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4841"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"1"	3	3	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4842"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"1"	2	2	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4843"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"1"	2	2	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4844"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"2"	5.5	5.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4845"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"2"	5	5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4846"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"2"	5.5	5.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4847"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"2"	7	7	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4848"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"2"	4.5	4.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4849"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"2"	4.5	4.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4850"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"2"	4	4	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4851"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"2"	2.5	2.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4852"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"3"	3.5	3.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4853"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"3"	4	4	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4854"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"3"	5	5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4855"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"3"	3	3	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4856"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"3"	5	5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4857"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"3"	5	6	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4858"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"3"	3	3	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4859"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"3"	6	6	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4860"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"4"	8	8	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4861"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"4"	3	3	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4862"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"4"	2.5	2.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4863"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"4"	9	9	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4864"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"4"	3.5	3.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4865"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"4"	3.5	3.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4866"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"4"	4	4	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4867"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"4"	7	7	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4868"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"5"	8	8	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4869"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"5"	7	7	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4870"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"5"	6.5	6.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4871"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"5"	3	3	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4872"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"5"	4	4	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4873"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"5"	5	5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4874"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"5"	3.5	3.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4875"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"6"	3	3	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4876"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"6"	2.5	2.5	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
"4877"	"Cala Estreta"	"Ericaria mediterranea"	2025-01-15	"January"	"6"	3	3	0	"Adult"	"CE"	2025	"CE_med_Jan_25"
